station,date,prcp,tobs,name,latitude,longitude,elevation
USC00519281,5/11/17,0.12,70,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,5/11/17,0.44,78,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/10/17,0,78,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/10/17,0.05,75,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/10/17,0,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,5/10/17,0.06,76,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/10/17,0.2,74,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,5/10/17,0.55,72,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00513117,5/9/17,1.62,74,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/9/17,0.52,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,5/9/17,0.68,75,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/9/17,1.58,67,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,5/9/17,0.23,72,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/8/17,0,77,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/8/17,0.22,71,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/8/17,0.95,73,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,5/8/17,0,80,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/8/17,0.73,70,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,5/8/17,1.11,66,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/7/17,0,79,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/7/17,0.07,75,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00519523,5/7/17,0,78,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/7/17,0.02,75,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,5/7/17,0.03,70,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/6/17,0,79,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/6/17,0,75,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/6/17,0.06,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,5/6/17,0,80,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/6/17,0,79,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,5/6/17,0,74,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/5/17,0,79,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/5/17,0,78,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/5/17,0.28,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,5/5/17,0,79,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/5/17,0,70,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,5/5/17,0.1,74,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/4/17,0,78,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/4/17,0,77,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/4/17,0.08,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,5/4/17,0,77,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/4/17,0,75,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00519397,5/3/17,0,78,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/3/17,0.01,74,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/3/17,0.01,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,5/3/17,0,78,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/3/17,0.01,70,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00519397,5/2/17,0,78,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/2/17,0.03,73,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/2/17,0.01,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,5/2/17,0,78,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/2/17,0.01,75,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,5/2/17,0,79,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/1/17,0.26,75,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/1/17,0.07,68,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/1/17,0.03,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,5/1/17,0.07,73,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/1/17,0.13,65,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,5/1/17,0.25,73,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,4/30/17,0.89,63,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,4/30/17,1.21,61,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,4/30/17,1.17,63,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,4/30/17,1.31,64,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,4/30/17,1.04,60,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,4/30/17,0.8,58,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,4/29/17,0.12,72,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,4/29/17,0.35,66,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,4/29/17,0.95,71,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,4/29/17,6.25,70,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,4/29/17,0.37,72,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,4/29/17,0,68,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,4/28/17,0,76,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,4/28/17,2.6,70,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,4/28/17,0.09,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,4/28/17,0,76,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,4/28/17,0.76,67,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,4/28/17,0.79,71,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,4/27/17,0,78,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,4/27/17,0.1,73,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,4/27/17,0.02,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,4/27/17,0,76,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,4/27/17,0.19,70,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,4/27/17,0.11,76,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,4/26/17,0,77,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,4/26/17,0,78,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,4/26/17,0.14,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,4/26/17,0.01,81,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,4/26/17,0.02,74,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,4/26/17,0.22,77,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,4/25/17,0,77,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,4/25/17,0,75,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,4/25/17,0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,4/25/17,0,76,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,4/25/17,0,72,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,4/25/17,0,74,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,4/24/17,0,77,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,4/24/17,0,76,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00519281,4/24/17,0.01,68,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,4/24/17,0.05,75,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,4/23/17,0.03,77,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,4/23/17,0.02,75,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00519281,4/23/17,0.06,76,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,4/23/17,0.35,70,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,4/22/17,0.32,76,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,4/22/17,1.01,74,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,4/22/17,0.7,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519281,4/22/17,1.58,72,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,4/22/17,1.35,73,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,4/21/17,0.23,73,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,4/21/17,1.16,70,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,4/21/17,1.05,70,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,4/21/17,2.36,70,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,4/21/17,1.74,69,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,4/21/17,1.84,70,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,4/20/17,0.05,78,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,4/20/17,0.33,75,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,4/20/17,0,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,4/20/17,0.35,76,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,4/20/17,0.05,76,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,4/20/17,0,69,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,4/19/17,0.02,74,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,4/19/17,0.02,70,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,4/19/17,0,83,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,4/19/17,0,74,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,4/19/17,0.02,67,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,4/19/17,0.14,71,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,4/18/17,0,75,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,4/18/17,0.08,70,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,4/18/17,0.12,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00517948,4/18/17,0,75,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00519523,4/18/17,0.15,76,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,4/18/17,2.03,68,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,4/18/17,0.98,71,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,4/17/17,0.02,74,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,4/17/17,0.41,69,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00519523,4/17/17,0.3,71,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,4/17/17,1.04,67,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,4/17/17,1.3,69,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,4/16/17,0,74,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,4/16/17,0.49,69,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00519523,4/16/17,0,74,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,4/16/17,0.47,71,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,4/16/17,0.11,71,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,4/15/17,0.01,73,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,4/15/17,0.45,70,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00519523,4/15/17,0,79,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,4/15/17,0.38,78,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,4/15/17,0.9,70,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,4/14/17,0.26,75,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,4/14/17,0.69,70,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,4/14/17,0.29,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,4/14/17,0.36,75,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,4/14/17,2.3,74,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,4/14/17,2.82,72,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,4/13/17,0,77,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,4/13/17,0.27,71,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,4/13/17,0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,4/13/17,0,79,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,4/13/17,0.59,69,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,4/13/17,0.23,73,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,4/12/17,0,78,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,4/12/17,0.03,74,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,4/12/17,0.29,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,4/12/17,0,80,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,4/12/17,0.11,69,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,4/12/17,0.65,70,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,4/11/17,0,79,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,4/11/17,0.03,75,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,4/11/17,0.16,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,4/11/17,0,82,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,4/11/17,0.03,70,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,4/11/17,0.25,71,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,4/10/17,0,75,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,4/10/17,0.01,71,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,4/10/17,0,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,4/10/17,0,75,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,4/10/17,0.01,67,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,4/10/17,0,72,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,4/9/17,0,72,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,4/9/17,0,69,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00519281,4/9/17,0,78,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,4/9/17,0,70,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,4/8/17,0,77,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,4/8/17,0,73,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00519281,4/8/17,0,77,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00519397,4/7/17,0,77,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,4/7/17,0,74,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,4/7/17,0,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00517948,4/7/17,0,76,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00519523,4/7/17,0,78,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,4/7/17,0,74,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00519397,4/6/17,0,77,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,4/6/17,0,73,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,4/6/17,0,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00517948,4/6/17,0,73,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00519523,4/6/17,0,76,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,4/6/17,0.06,67,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,4/6/17,0,72,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,4/5/17,0,78,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,4/5/17,0.04,72,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,4/5/17,0.07,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00517948,4/5/17,0,73,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00519523,4/5/17,0,77,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,4/5/17,0.1,71,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,4/5/17,0.45,69,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,4/4/17,0,76,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,4/4/17,0.04,72,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,4/4/17,0,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00517948,4/4/17,0,75,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00519523,4/4/17,0,78,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,4/4/17,0.09,67,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,4/4/17,0.02,75,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,4/3/17,0,77,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,4/3/17,0.08,73,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,4/3/17,0.09,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,4/3/17,0,76,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,4/3/17,0.26,70,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,4/3/17,0.23,73,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,4/2/17,0,76,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,4/2/17,0,74,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,4/2/17,0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,4/2/17,0,79,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,4/2/17,0,75,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,4/2/17,0,71,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,4/1/17,0,76,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,4/1/17,0,76,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,4/1/17,0,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,4/1/17,0,80,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,4/1/17,0.21,74,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,4/1/17,0.2,69,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,3/31/17,0,76,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,3/31/17,0,74,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,3/31/17,0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00517948,3/31/17,0,78,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00519523,3/31/17,0,75,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,3/31/17,0.01,71,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00519397,3/30/17,0,77,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,3/30/17,0.08,74,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,3/30/17,0.03,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,3/30/17,0,78,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,3/30/17,0.04,73,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00519397,3/29/17,0,76,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,3/29/17,0,73,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,3/29/17,0.03,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,3/29/17,0.08,74,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,3/29/17,0.01,68,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,3/29/17,0.07,69,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,3/28/17,0,77,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,3/28/17,0.03,75,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,3/28/17,0,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,3/28/17,0,76,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,3/28/17,0,74,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,3/28/17,0.68,69,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,3/27/17,0,75,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,3/27/17,0,74,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00519523,3/27/17,0,76,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,3/27/17,0.01,76,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,3/27/17,0,74,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,3/26/17,0,76,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,3/26/17,0,75,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00519523,3/26/17,0,80,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,3/26/17,0,77,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,3/26/17,0,72,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,3/25/17,0,76,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,3/25/17,0.13,72,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00519523,3/25/17,0.43,75,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,3/25/17,0.93,76,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,3/25/17,0.48,72,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,3/24/17,0.02,73,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,3/24/17,0.6,72,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,3/24/17,0.15,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
