station,date,prcp,tobs,name,latitude,longitude,elevation
USC00519523,6/9/14,0,78,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,6/9/14,0.04,73,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00511918,6/9/14,0,72,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
USC00516128,6/9/14,1,70,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,6/8/14,0,78,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,6/8/14,0.02,75,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00519523,6/8/14,0,80,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,6/8/14,0.18,75,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00511918,6/8/14,0,80,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
USC00516128,6/8/14,0.29,73,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,6/7/14,0.03,78,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,6/7/14,0.01,74,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,6/7/14,0.04,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,6/7/14,0,79,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,6/7/14,0.2,73,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00511918,6/7/14,0,79,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
USC00516128,6/7/14,0.15,77,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,6/6/14,0,78,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,6/6/14,0.13,74,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,6/6/14,0.13,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,6/6/14,0,77,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,6/6/14,0.19,70,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,6/6/14,0.88,71,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,6/5/14,0,78,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,6/5/14,0,75,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,6/5/14,0,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,6/5/14,0,76,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,6/5/14,0.01,73,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,6/5/14,0.03,72,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,6/4/14,0,79,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,6/4/14,0,75,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,6/4/14,0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519281,6/4/14,0.01,73,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00511918,6/4/14,0,71,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
USC00516128,6/4/14,0.09,73,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,6/3/14,0.01,78,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,6/3/14,0,73,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,6/3/14,0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00517948,6/3/14,0,79,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00519281,6/3/14,0,74,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00511918,6/3/14,0,67,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
USC00516128,6/3/14,0.19,73,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,6/2/14,0.66,77,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,6/2/14,0,74,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,6/2/14,0.02,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,6/2/14,0.1,76,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,6/2/14,0.06,72,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00511918,6/2/14,0,68,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
USC00516128,6/2/14,0.68,75,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,6/1/14,0,79,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,6/1/14,0,77,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00519523,6/1/14,0,78,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,6/1/14,0.07,74,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00511918,6/1/14,0,79,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
USC00516128,6/1/14,0.26,72,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/31/14,0,79,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/31/14,0.01,77,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00519523,5/31/14,0,77,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/31/14,0.07,73,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00511918,5/31/14,0.29,79,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
USC00519397,5/30/14,0,79,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/30/14,0.05,74,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/30/14,0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,5/30/14,0.07,76,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/30/14,0.14,73,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00511918,5/30/14,0,71,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
USC00516128,5/30/14,0.41,73,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/29/14,0,78,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/29/14,0.02,74,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/29/14,0.02,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,5/29/14,0,76,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/29/14,0.02,74,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00511918,5/29/14,0,73,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
USC00516128,5/29/14,0.19,70,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/28/14,0.03,76,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/28/14,0.14,76,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/28/14,0.09,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519281,5/28/14,0.12,73,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00511918,5/28/14,0,69,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
USC00516128,5/28/14,0.41,71,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/27/14,0.01,77,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/27/14,0.08,74,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/27/14,0.9,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519281,5/27/14,0.35,72,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00511918,5/27/14,0.85,72,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
USC00516128,5/27/14,0.11,71,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/26/14,0.05,73,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/26/14,0.28,75,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00519523,5/26/14,0.01,74,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/26/14,0.46,72,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,5/26/14,2.2,70,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/25/14,0.76,74,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/25/14,0.86,75,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00519523,5/25/14,0.45,73,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/25/14,1.37,71,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00511918,5/25/14,0.04,78,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
USC00516128,5/25/14,0.51,77,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/24/14,0,77,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/24/14,0.01,74,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00519523,5/24/14,0.14,77,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/24/14,0.07,72,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00511918,5/24/14,0.23,75,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
USC00516128,5/24/14,0.05,73,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/23/14,0,79,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/23/14,0.15,73,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/23/14,0,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00517948,5/23/14,0,77,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00519523,5/23/14,0,76,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/23/14,0.33,81,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00511918,5/23/14,0.04,77,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
USC00516128,5/23/14,0,76,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00513117,5/22/14,0,74,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/22/14,0.04,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00517948,5/22/14,0,80,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00519523,5/22/14,0,76,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/22/14,0.1,72,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00511918,5/22/14,0,67,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
USC00516128,5/22/14,0,77,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/21/14,0.15,74,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/21/14,0,74,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/21/14,0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00517948,5/21/14,0.26,77,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00519523,5/21/14,0,73,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/21/14,0,68,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00511918,5/21/14,0.14,66,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
USC00516128,5/21/14,0.04,73,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/20/14,0,78,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/20/14,0.05,72,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/20/14,0.07,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00517948,5/20/14,0.01,78,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00519523,5/20/14,0.01,73,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/20/14,0.14,68,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00511918,5/20/14,0.12,70,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
USC00516128,5/20/14,0.24,70,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/19/14,0.43,75,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/19/14,0,69,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00519523,5/19/14,0,75,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/19/14,0.03,65,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00511918,5/19/14,0.03,68,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
USC00516128,5/19/14,0.15,68,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/18/14,0,76,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/18/14,0.2,79,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00519523,5/18/14,0,72,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/18/14,0.1,73,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,5/18/14,0,74,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/17/14,0,78,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/17/14,0.12,75,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/17/14,0.01,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,5/17/14,0,79,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/17/14,0.07,77,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00511918,5/17/14,0,79,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
USC00516128,5/17/14,0.04,69,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/16/14,0,78,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/16/14,0.55,70,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/16/14,0.37,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00517948,5/16/14,0,78,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00519523,5/16/14,0.34,73,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/16/14,0.43,69,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00511918,5/16/14,0,80,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
USC00516128,5/16/14,0.18,71,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/15/14,0,77,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/15/14,0,73,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/15/14,0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00517948,5/15/14,0,76,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00519523,5/15/14,0,79,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/15/14,0.13,71,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00511918,5/15/14,0,65,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
USC00516128,5/15/14,0.05,75,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/14/14,0,76,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/14/14,0,69,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/14/14,0.01,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00517948,5/14/14,0,75,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00519523,5/14/14,0,75,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/14/14,0,66,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00511918,5/14/14,0,65,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
USC00516128,5/14/14,0,69,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/13/14,0,75,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/13/14,0.13,71,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/13/14,0,73,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,5/13/14,0,73,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/13/14,0.11,68,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00511918,5/13/14,0,68,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
USC00516128,5/13/14,0.17,69,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/12/14,0.45,74,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/12/14,0.48,73,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00519523,5/12/14,0.55,74,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/12/14,1.02,70,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00511918,5/12/14,0.03,69,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
USC00516128,5/12/14,2.79,69,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/11/14,0,79,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/11/14,0.17,76,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00519523,5/11/14,0,77,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/11/14,0.08,74,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00511918,5/11/14,0.02,76,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
USC00519397,5/10/14,0.01,76,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/10/14,0.09,73,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00519523,5/10/14,0,75,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/10/14,0.09,75,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00511918,5/10/14,0,78,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
USC00513117,5/9/14,0.13,70,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/9/14,0.22,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519281,5/9/14,0.04,68,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00511918,5/9/14,0,68,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
USC00516128,5/9/14,0.23,70,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00513117,5/8/14,0.02,71,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/8/14,0.02,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519281,5/8/14,0.33,67,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00511918,5/8/14,0,68,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
USC00516128,5/8/14,0.03,68,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/7/14,0.03,72,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/7/14,0,74,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/7/14,0,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00517948,5/7/14,0.03,76,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00519281,5/7/14,0,72,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00511918,5/7/14,0,68,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
USC00516128,5/7/14,0.31,69,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/6/14,0.07,77,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/6/14,0.19,72,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/6/14,0.01,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00517948,5/6/14,0.72,76,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00519281,5/6/14,0.08,70,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00511918,5/6/14,0.51,69,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
USC00516128,5/6/14,0.24,70,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/5/14,0.06,75,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/5/14,0.02,72,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/5/14,0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519281,5/5/14,0.11,70,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00511918,5/5/14,0,68,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
USC00516128,5/5/14,0.03,67,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/4/14,0,76,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/4/14,0.01,72,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/4/14,0,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,5/4/14,0,77,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/4/14,0.03,71,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00511918,5/4/14,0,78,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
USC00516128,5/4/14,0,70,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/3/14,0,77,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/3/14,0.3,71,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/3/14,0.01,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,5/3/14,0.03,71,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/3/14,0.57,76,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00511918,5/3/14,0.06,78,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
USC00516128,5/3/14,1.14,71,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/2/14,0,76,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/2/14,0.57,69,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/2/14,0.09,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00517948,5/2/14,0,78,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00519523,5/2/14,0.09,73,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/2/14,0.36,69,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00511918,5/2/14,0,69,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
USC00516128,5/2/14,0.15,69,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/1/14,0,74,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/1/14,0.02,66,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/1/14,0,71,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,5/1/14,0,73,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/1/14,0.06,68,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00511918,5/1/14,0,65,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
USC00516128,5/1/14,0.52,67,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,4/30/14,0,74,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00514830,4/30/14,0.21,71,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519281,4/30/14,0.22,68,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00511918,4/30/14,0,66,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
USC00516128,4/30/14,0.22,67,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,4/29/14,0,75,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,4/29/14,0,72,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,4/29/14,0,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,4/29/14,0,72,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,4/29/14,0.01,67,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
